[1]SecuCode|[2]TradingDay|[3]PrevClosePrice|[4]OpenPrice|[5]HighPrice|[6]LowPrice|[7]ClosePrice|[8]TurnoverVolume|[9]TurnoverValue|[10]SecuMarket|[11]SecuCategory|[12]ListedDate|[13]TradeState|[14]SpecialTradeType|[15]Split|[16]Dividend|[17]ActualPlaRatio|[18]PlaPrice|[19]BaseShares|[20]ActualPlaVol|[21]TotalShares|[22]TotalFloatShares|[23]SecuName|[24]ChiName
300151.SZE|20180102|7.33|7.34|7.37|7.27|7.34|1907301|13972359.8|SZE|A|20101222|trade|0|1.0|0.0|0.0|0.0|0|0|502500000|287030305|昌红科技|深圳市昌红科技股份有限公司
300152.SZE|20180102|6.73|0.0|0.0|0.0|6.73|0|0.0|SZE|A|20101229|suspend|0|1.0|0.0|0.0|0.0|0|0|712800000|712800000|科融环境|徐州科融环境资源股份有限公司
300153.SZE|20180102|12.72|12.64|12.89|12.6|12.84|3024596|38578857.2|SZE|A|20101229|trade|0|1.0|0.0|0.0|0.0|0|0|320000000|319562581|科泰电源|上海科泰电源股份有限公司
300154.SZE|20180102|6.72|6.73|6.73|6.65|6.67|2699600|18012180.0|SZE|A|20101229|trade|0|1.0|0.0|0.0|0.0|0|0|447000000|313824900|瑞凌股份|深圳市瑞凌实业股份有限公司
300155.SZE|20180102|5.68|5.71|5.75|5.63|5.74|2275055|12970723.3|SZE|A|20110107|trade|0|1.0|0.0|0.0|0.0|0|0|543370602|277800572|安居宝|广东安居宝数码科技股份有限公司
300156.SZE|20180102|24.16|0.0|0.0|0.0|24.16|0|0.0|SZE|A|20110107|suspend|0|1.0|0.0|0.0|0.0|0|0|1010024415|721800000|神雾环保|神雾环保技术股份有限公司
300157.SZE|20180102|9.12|9.11|9.48|9.08|9.4|14319461|132980074.5|SZE|A|20110107|trade|0|1.0|0.0|0.0|0.0|0|0|712772080|613557518|恒泰艾普|恒泰艾普集团股份有限公司
300158.SZE|20180102|13.8|13.84|13.95|13.79|13.9|2750914|38148400.5|SZE|A|20110107|trade|0|1.0|0.0|0.0|0.0|0|0|519494330|286132637|振东制药|山西振东制药股份有限公司
300159.SZE|20180102|10.4|0.0|0.0|0.0|10.4|0|0.0|SZE|A|20110107|suspend|0|1.0|0.0|0.0|0.0|0|0|1490360202|950996432|新研股份|新疆机械研究院股份有限公司
300160.SZE|20180102|7.85|7.85|8.0|7.83|7.98|6531038|51904850.3|SZE|A|20110113|trade|0|1.0|0.0|0.0|0.0|0|0|597760000|592381114|秀强股份|江苏秀强玻璃工艺股份有限公司
300161.SZE|20180102|16.08|16.88|16.88|16.1|16.37|3913091|64745605.8|SZE|A|20110113|trade|0|1.0|0.0|0.0|0.0|0|0|172791187|165406312|华中数控|武汉华中数控股份有限公司
300162.SZE|20180102|7.71|7.75|7.78|7.63|7.74|1621018|12490014.6|SZE|A|20110113|trade|0|1.0|0.0|0.0|0.0|0|0|349510030|218999791|雷曼股份|深圳雷曼光电科技股份有限公司
300163.SZE|20180102|5.82|5.82|6.22|5.7|6.15|8870971|53039546.5|SZE|A|20110113|trade|0|1.0|0.0|0.0|0.0|0|0|474000000|329943391|先锋新材|宁波先锋新材料股份有限公司
300164.SZE|20180102|6.37|6.35|6.82|6.35|6.56|11864100|78418079.0|SZE|A|20110113|trade|0|1.0|0.0|0.0|0.0|0|0|449262159|312169818|通源石油|西安通源石油科技股份有限公司
300165.SZE|20180102|6.35|6.36|6.44|6.26|6.39|2673500|17005326.0|SZE|A|20110125|trade|0|1.0|0.0|0.0|0.0|0|0|461760000|304740611|天瑞仪器|江苏天瑞仪器股份有限公司
300166.SZE|20180102|12.55|12.58|12.65|12.31|12.61|11467176|143321726.6|SZE|A|20110125|trade|0|1.0|0.0|0.0|0.0|0|0|1049969480|806451486|东方国信|北京东方国信科技股份有限公司
300167.SZE|20180102|9.89|0.0|0.0|0.0|9.89|0|0.0|SZE|A|20110125|suspend|0|1.0|0.0|0.0|0.0|0|0|300240000|300190000|迪威迅|深圳市迪威迅股份有限公司
300168.SZE|20180102|13.48|13.53|13.55|13.2|13.44|8950514|119835052.4|SZE|A|20110125|trade|0|1.0|0.0|0.0|0.0|0|0|1031082642|1008582950|万达信息|万达信息股份有限公司
300169.SZE|20180102|6.05|6.04|6.12|6.02|6.09|2066300|12555580.0|SZE|A|20110125|trade|0|1.0|0.0|0.0|0.0|0|0|325984340|257526826|天晟新材|常州天晟新材料股份有限公司
300170.SZE|20180102|11.9|11.92|12.35|11.92|12.34|23217182|283040053.0|SZE|A|20110201|trade|0|1.0|0.0|0.0|0.0|0|0|857887869|663934096|汉得信息|上海汉得信息技术股份有限公司
300171.SZE|20180102|9.77|9.78|9.9|9.68|9.81|1332300|13088357.0|SZE|A|20110201|trade|0|1.0|0.0|0.0|0.0|0|0|628337040|333790618|东富龙|上海东富龙科技股份有限公司
300172.SZE|20180102|8.25|8.31|8.34|8.24|8.29|2416700|20001587.0|SZE|A|20110201|trade|0|1.0|0.0|0.0|0.0|0|0|507000000|343372115|中电环保|中电环保股份有限公司
300173.SZE|20180102|7.9|0.0|0.0|0.0|7.9|0|0.0|SZE|A|20110201|suspend|0|1.0|0.0|0.0|0.0|0|0|586180503|326960973|智慧松德|松德智慧装备股份有限公司
300174.SZE|20180102|29.18|29.85|29.85|28.86|29.07|235103|6846288.5|SZE|A|20110201|trade|0|1.0|0.0|0.0|0.0|0|0|244800000|220158356|元力股份|福建元力活性炭股份有限公司
300175.SZE|20180102|7.46|7.44|7.65|7.4|7.53|4765415|35952541.5|SZE|A|20110215|trade|0|1.0|0.0|0.0|0.0|0|0|470800000|461610280|朗源股份|朗源股份有限公司
300176.SZE|20180102|130.1|130.18|131.6|121.69|130.67|1764115|222642245.7|SZE|A|20110215|trade|0|1.0|0.0|0.0|0.0|0|0|107280000|106978743|鸿特精密|广东鸿特精密技术股份有限公司
300177.SZE|20180102|10.46|10.46|10.56|10.43|10.54|1318194|13840147.9|SZE|A|20110215|trade|0|1.0|0.0|0.0|0.0|0|0|446978611|316755254|中海达|广州中海达卫星导航技术股份有限公司
300178.SZE|20180102|13.3|13.28|13.34|13.21|13.3|1211286|16095077.5|SZE|A|20110215|trade|0|1.0|0.0|0.0|0.0|0|0|618288803|532138878|腾邦国际|深圳市腾邦国际商业服务股份有限公司
300179.SZE|20180102|6.28|6.25|6.28|6.18|6.26|2054721|12834542.7|SZE|A|20110215|trade|0|1.0|0.0|0.0|0.0|0|0|477407350|324648414|四方达|河南四方达超硬材料股份有限公司
300180.SZE|20180102|24.58|24.63|24.69|24.36|24.68|1207602|29678870.2|SZE|A|20110222|trade|0|1.0|0.0|0.0|0.0|0|0|631019839|379941813|华峰超纤|上海华峰超纤材料股份有限公司
300181.SZE|20180102|7.66|7.5|7.56|7.11|7.37|31983047|233872446.0|SZE|A|20110222|trade|0|1.0|0.0|0.0|0.0|0|0|608624848|353828703|佐力药业|浙江佐力药业股份有限公司
300182.SZE|20180102|8.61|8.62|8.88|8.58|8.79|20147692|175957115.7|SZE|A|20110222|trade|0|1.0|0.0|0.0|0.0|0|0|2554968807|1378654526|捷成股份|北京捷成世纪科技股份有限公司
300183.SZE|20180102|19.22|19.22|19.39|19.01|19.32|3908313|75186168.8|SZE|A|20110222|trade|0|1.0|0.0|0.0|0.0|0|0|470309857|263508707|东软载波|青岛东软载波科技股份有限公司
300184.SZE|20180102|11.34|11.44|11.67|11.32|11.65|4087962|47124638.7|SZE|A|20110222|trade|0|1.0|0.0|0.0|0.0|0|0|658197404|301424254|力源信息|武汉力源信息技术股份有限公司
300185.SZE|20180102|2.27|2.27|2.31|2.26|2.3|25766769|58917135.2|SZE|A|20110308|trade|0|1.0|0.0|0.0|0.0|0|0|3267743928|2741429680|通裕重工|通裕重工股份有限公司
300187.SZE|20180102|11.2|0.0|0.0|0.0|11.2|0|0.0|SZE|A|20110308|suspend|0|1.0|0.0|0.0|0.0|0|0|648530285|596390912|永清环保|永清环保股份有限公司
300188.SZE|20180102|19.98|19.88|20.3|19.57|20.27|6754631|134739972.9|SZE|A|20110316|trade|0|1.0|0.0|0.0|0.0|0|0|497030706|301570719|美亚柏科|厦门市美亚柏科信息股份有限公司
300189.SZE|20180102|3.5|3.51|3.52|3.43|3.48|6570450|22709093.5|SZE|A|20110316|trade|0|1.0|0.0|0.0|0.0|0|0|1024000000|881687542|神农基因|海南神农基因科技股份有限公司
300190.SZE|20180102|11.97|11.98|12.13|11.95|12.11|3128260|37662545.5|SZE|A|20110316|trade|0|1.0|0.0|0.0|0.0|0|0|452284906|396311142|维尔利|江苏维尔利环保科技股份有限公司
300191.SZE|20180102|22.61|22.7|23.3|22.47|23.05|1903770|43790179.7|SZE|A|20110316|trade|0|1.0|0.0|0.0|0.0|0|0|320000000|207020000|潜能恒信|潜能恒信能源技术股份有限公司
300192.SZE|20180102|13.4|13.52|13.53|13.27|13.35|1417502|18899934.4|SZE|A|20110322|trade|0|1.0|0.0|0.0|0.0|0|0|242550000|174420000|科斯伍德|苏州科斯伍德油墨股份有限公司
300193.SZE|20180102|7.45|7.45|7.61|7.38|7.56|4684006|35244878.4|SZE|A|20110322|trade|0|1.0|0.0|0.0|0.0|0|0|507307078|365686139|佳士科技|深圳市佳士科技股份有限公司
300194.SZE|20180102|5.75|5.74|5.9|5.72|5.89|4669313|27244137.7|SZE|A|20110322|trade|0|1.0|0.0|0.0|0.0|0|0|1189712382|585456308|福安药业|福安药业(集团)股份有限公司
300195.SZE|20180102|14.02|14.02|14.16|13.96|14.12|601700|8463059.0|SZE|A|20110329|trade|0|1.0|0.0|0.0|0.0|0|0|433483630|207673878|长荣股份|天津长荣科技集团股份有限公司
300196.SZE|20180102|13.04|13.0|13.7|13.0|13.63|5126199|69128610.7|SZE|A|20110329|trade|0|1.0|0.0|0.0|0.0|0|0|424496076|254989426|长海股份|江苏长海复合材料股份有限公司
300197.SZE|20180102|12.15|12.16|12.19|12.0|12.11|11667321|141020874.8|SZE|A|20110329|trade|0|1.0|0.0|0.0|0.0|0|0|1519653615|991143484|铁汉生态|深圳市铁汉生态环境股份有限公司
300198.SZE|20180102|6.67|6.69|6.76|6.56|6.59|21574268|143414929.6|SZE|A|20110407|trade|0|1.0|0.0|0.0|0.0|0|0|1031548540|781637069|纳川股份|福建纳川管材科技股份有限公司
300199.SZE|20180102|16.28|16.36|16.65|16.27|16.62|6552760|108140538.1|SZE|A|20110407|trade|0|1.0|0.0|0.0|0.0|0|0|934692540|562676413|翰宇药业|深圳翰宇药业股份有限公司
300200.SZE|20180102|9.88|9.91|10.04|9.91|9.97|993537|9904467.7|SZE|A|20110407|trade|0|1.0|0.0|0.0|0.0|0|0|260651171|203314992|高盟新材|北京高盟新材料股份有限公司
300201.SZE|20180102|7.1|7.09|7.16|7.07|7.13|3733381|26601253.7|SZE|A|20110407|trade|0|1.0|0.0|0.0|0.0|0|0|1028562810|857521422|海伦哲|徐州海伦哲专用车辆股份有限公司
300202.SZE|20180102|17.95|17.82|18.05|17.72|18.01|1756506|31393083.9|SZE|A|20110415|trade|0|1.0|0.0|0.0|0.0|0|0|549504000|421054085|聚龙股份|聚龙股份有限公司
300203.SZE|20180102|35.55|35.8|37.26|35.8|37.22|7403027|272941313.9|SZE|A|20110415|trade|0|1.0|0.0|0.0|0.0|0|0|452517400|451657900|聚光科技|聚光科技(杭州)股份有限公司
300204.SZE|20180102|13.79|13.77|13.97|13.72|13.93|1423526|19693430.1|SZE|A|20110415|trade|0|1.0|0.0|0.0|0.0|0|0|477812254|467067397|舒泰神|舒泰神(北京)生物制药股份有限公司
300205.SZE|20180102|9.4|9.43|9.58|9.39|9.57|2444222|23194809.5|SZE|A|20110421|trade|0|1.0|0.0|0.0|0.0|0|0|430056000|425515495|天喻信息|武汉天喻信息产业股份有限公司
300206.SZE|20180102|8.36|8.4|8.46|8.3|8.39|1313850|11009243.5|SZE|A|20110421|trade|0|1.0|0.0|0.0|0.0|0|0|585000000|343716220|理邦仪器|深圳市理邦精密仪器股份有限公司
300207.SZE|20180102|9.76|9.73|10.39|9.68|10.25|18183473|184111358.1|SZE|A|20110421|trade|0|1.0|0.0|0.0|0.0|0|0|1291912500|1168361879|欣旺达|欣旺达电子股份有限公司
300208.SZE|20180102|12.6|12.63|12.72|12.4|12.44|5484076|68608214.2|SZE|A|20110426|trade|0|1.0|0.0|0.0|0.0|0|0|766525000|616204560|恒顺众昇|青岛市恒顺众昇集团股份有限公司
300209.SZE|20180102|18.28|18.38|18.83|18.3|18.71|3036761|56518255.7|SZE|A|20110426|trade|0|1.0|0.0|0.0|0.0|0|0|292122316|243574772|天泽信息|天泽信息产业股份有限公司
300210.SZE|20180102|6.0|6.02|6.1|5.96|6.06|1723900|10424479.2|SZE|A|20110426|trade|0|1.0|0.0|0.0|0.0|0|0|484219953|352080028|森远股份|鞍山森远路桥股份有限公司
300211.SZE|20180102|7.08|7.23|7.23|7.04|7.11|892200|6337774.4|SZE|A|20110505|trade|0|1.0|0.0|0.0|0.0|0|0|302675973|185704083|亿通科技|江苏亿通高科技股份有限公司
300212.SZE|20180102|27.1|27.53|28.09|27.41|28.07|5436937|151618798.1|SZE|A|20110505|trade|0|1.0|0.0|0.0|0.0|0|0|369786157|305025960|易华录|北京易华录信息技术股份有限公司
300213.SZE|20180102|7.74|7.79|7.84|7.68|7.76|4333900|33601655.5|SZE|A|20110505|trade|0|1.0|0.0|0.0|0.0|0|0|594926386|367104116|佳讯飞鸿|北京佳讯飞鸿电气股份有限公司
300214.SZE|20180102|5.06|5.05|5.09|4.99|5.08|5963146|30109164.8|SZE|A|20110511|trade|0|1.0|0.0|0.0|0.0|0|0|425812614|304714783|日科化学|山东日科化学股份有限公司
300215.SZE|20180102|9.18|9.15|9.34|9.15|9.24|4425300|40875319.0|SZE|A|20110511|trade|0|1.0|0.0|0.0|0.0|0|0|758322487|597094312|电科院|苏州电器科学研究院股份有限公司
300216.SZE|20180102|15.95|0.0|0.0|0.0|15.95|0|0.0|SZE|A|20110511|suspend|0|1.0|0.0|0.0|0.0|0|0|361434920|260972007|千山药机|湖南千山制药机械股份有限公司
300217.SZE|20180102|2.98|2.99|3.0|2.97|3.0|12698040|37980777.6|SZE|A|20110518|trade|0|1.0|0.0|0.0|0.0|0|0|1273493706|892050673|东方电热|镇江东方电热科技股份有限公司
300218.SZE|20180102|8.9|8.87|9.0|8.81|8.97|1308300|11669572.0|SZE|A|20110518|trade|0|1.0|0.0|0.0|0.0|0|0|216987000|216276394|安利股份|安徽安利材料科技股份有限公司
300219.SZE|20180102|11.23|11.27|11.74|11.22|11.69|4063495|46940885.5|SZE|A|20110518|trade|0|1.0|0.0|0.0|0.0|0|0|712920358|535515548|鸿利智汇|鸿利智汇集团股份有限公司
300220.SZE|20180102|20.15|20.17|20.27|19.6|20.17|1478293|29385750.7|SZE|A|20110525|trade|0|1.0|0.0|0.0|0.0|0|0|126000000|124918913|金运激光|武汉金运激光股份有限公司
300221.SZE|20180102|15.39|15.43|15.5|15.15|15.25|1944860|29705844.4|SZE|A|20110525|trade|0|1.0|0.0|0.0|0.0|0|0|505688470|403100999|银禧科技|广东银禧科技股份有限公司
300222.SZE|20180102|19.73|19.8|20.36|19.8|20.27|6024445|121567159.1|SZE|A|20110525|trade|0|1.0|0.0|0.0|0.0|0|0|729820456|323139835|科大智能|科大智能科技股份有限公司
300223.SZE|20180102|35.44|35.44|35.9|34.8|35.76|13650473|482963944.6|SZE|A|20110531|trade|0|1.0|0.0|0.0|0.0|0|0|166931403|99030103|北京君正|北京君正集成电路股份有限公司
300224.SZE|20180102|9.56|9.56|9.59|9.41|9.57|7374105|70134021.1|SZE|A|20110531|trade|0|1.0|0.0|0.0|0.0|0|0|835116361|735149113|正海磁材|烟台正海磁性材料股份有限公司
300225.SZE|20180102|16.7|0.0|0.0|0.0|16.7|0|0.0|SZE|A|20110531|suspend|0|1.0|0.0|0.0|0.0|0|0|470340000|468028908|金力泰|上海金力泰化工股份有限公司
300226.SZE|20180102|37.5|37.78|38.55|37.52|38.41|2098186|80353716.2|SZE|A|20110608|trade|0|1.0|0.0|0.0|0.0|0|0|159228300|150762999|上海钢联|上海钢联电子商务股份有限公司
300227.SZE|20180102|21.17|21.23|21.68|21.07|21.58|1403500|30126121.0|SZE|A|20110608|trade|0|1.0|0.0|0.0|0.0|0|0|148318152|135864000|光韵达|深圳光韵达光电科技股份有限公司
300228.SZE|20180102|10.53|10.59|10.63|10.41|10.48|9334750|98132600.8|SZE|A|20110608|trade|0|1.0|0.0|0.0|0.0|0|0|473905092|401203192|富瑞特装|张家港富瑞特种装备股份有限公司
300229.SZE|20180102|14.31|14.35|14.45|14.14|14.33|4324234|61830250.8|SZE|A|20110615|trade|0|1.0|0.0|0.0|0.0|0|0|471208546|446304191|拓尔思|北京拓尔思信息技术股份有限公司
300230.SZE|20180102|13.98|13.91|13.95|13.49|13.71|3963040|54183774.4|SZE|A|20110615|trade|0|1.0|0.0|0.0|0.0|0|0|453447801|264077826|永利股份|上海永利带业股份有限公司
300231.SZE|20180102|11.45|11.53|11.71|11.4|11.63|16138153|186539795.8|SZE|A|20110615|trade|0|1.0|0.0|0.0|0.0|0|0|342509550|267062288|银信科技|北京银信长远科技股份有限公司
300232.SZE|20180102|14.3|14.2|14.74|14.1|14.51|4640281|67752959.1|SZE|A|20110622|trade|0|1.0|0.0|0.0|0.0|0|0|634721805|372628205|洲明科技|深圳市洲明科技股份有限公司
300233.SZE|20180102|18.63|18.63|18.76|18.48|18.64|1269802|23555683.5|SZE|A|20110622|trade|0|1.0|0.0|0.0|0.0|0|0|393152238|232028625|金城医药|山东金城医药集团股份有限公司
300234.SZE|20180102|9.11|9.14|9.18|9.01|9.13|1578100|14340449.0|SZE|A|20110622|trade|0|1.0|0.0|0.0|0.0|0|0|289534588|150180162|开尔新材|浙江开尔新材料股份有限公司
300235.SZE|20180102|11.7|11.8|11.8|11.58|11.68|945700|11066619.0|SZE|A|20110629|trade|0|1.0|0.0|0.0|0.0|0|0|167831090|96500067|方直科技|深圳市方直科技股份有限公司
300236.SZE|20180102|34.09|34.48|35.4|33.88|34.81|6352403|220054253.7|SZE|A|20110629|trade|0|1.0|0.0|0.0|0.0|0|0|193765944|177387838|上海新阳|上海新阳半导体材料股份有限公司
300237.SZE|20180102|16.67|16.5|16.69|16.48|16.57|1666726|27583642.7|SZE|A|20110629|trade|0|1.0|0.0|0.0|0.0|0|0|807262506|647350898|美晨生态|山东美晨生态环境股份有限公司
300238.SZE|20180102|23.85|23.51|23.65|23.22|23.41|1901900|44582980.8|SZE|A|20110706|trade|0|1.0|0.0|0.0|0.0|0|0|265155701|189691535|冠昊生物|冠昊生物科技股份有限公司
300239.SZE|20180102|5.28|5.27|5.32|5.21|5.32|2033400|10737083.0|SZE|A|20110706|trade|0|1.0|0.0|0.0|0.0|0|0|460874108|444926265|东宝生物|包头东宝生物技术股份有限公司
300240.SZE|20180102|10.96|0.0|0.0|0.0|10.96|0|0.0|SZE|A|20110706|suspend|0|1.0|0.0|0.0|0.0|0|0|365559750|365195663|飞力达|江苏飞力达国际物流股份有限公司
300241.SZE|20180102|18.12|18.16|18.57|17.87|18.36|3031305|55383643.4|SZE|A|20110712|trade|0|1.0|0.0|0.0|0.0|0|0|276499613|175321106|瑞丰光电|深圳市瑞丰光电子股份有限公司
300242.SZE|20180102|8.25|8.2|8.33|8.12|8.21|4355508|35601816.3|SZE|A|20110712|trade|0|1.0|0.0|0.0|0.0|0|0|636332984|499696596|明家联合|广东明家联合移动科技股份有限公司
300243.SZE|20180102|11.72|11.8|11.8|11.62|11.74|668181|7822804.1|SZE|A|20110712|trade|0|1.0|0.0|0.0|0.0|0|0|206864592|162781267|瑞丰高材|山东瑞丰高分子材料股份有限公司
300244.SZE|20180102|23.62|23.62|23.93|23.51|23.89|2862675|68032460.6|SZE|A|20110719|trade|0|1.0|0.0|0.0|0.0|0|0|551029453|342153372|迪安诊断|迪安诊断技术集团股份有限公司
300245.SZE|20180102|13.86|13.73|13.84|13.67|13.75|1748350|24024717.0|SZE|A|20110719|trade|0|1.0|0.0|0.0|0.0|0|0|316472493|205598956|天玑科技|上海天玑科技股份有限公司
300246.SZE|20180102|20.64|20.55|20.85|20.55|20.82|652866|13532248.2|SZE|A|20110719|trade|0|1.0|0.0|0.0|0.0|0|0|146088000|107753865|宝莱特|广东宝莱特医用科技股份有限公司
300247.SZE|20180102|5.62|5.63|5.67|5.61|5.64|5689104|32069650.6|SZE|A|20110729|trade|0|1.0|0.0|0.0|0.0|0|0|804542313|563074326|乐金健康|安徽乐金健康科技股份有限公司
300248.SZE|20180102|13.4|13.4|13.61|13.4|13.5|1317540|17802867.8|SZE|A|20110729|trade|0|1.0|0.0|0.0|0.0|0|0|324475501|204318992|新开普|新开普电子股份有限公司
300249.SZE|20180102|7.77|7.78|7.82|7.66|7.78|3059501|23715124.0|SZE|A|20110803|trade|0|1.0|0.0|0.0|0.0|0|0|446121534|278250764|依米康|四川依米康环境科技股份有限公司
300250.SZE|20180102|15.32|15.33|15.47|15.21|15.44|1141093|17524519.0|SZE|A|20110803|trade|0|1.0|0.0|0.0|0.0|0|0|232269206|125515303|初灵信息|杭州初灵信息技术股份有限公司
300251.SZE|20180102|10.45|10.59|11.09|10.48|11.04|35007443|381392852.0|SZE|A|20110803|trade|0|1.0|0.0|0.0|0.0|0|0|2933608432|2752027091|光线传媒|北京光线传媒股份有限公司
300252.SZE|20180102|16.61|16.59|16.82|16.43|16.73|1910711|31773977.2|SZE|A|20110818|trade|0|1.0|0.0|0.0|0.0|0|0|444464488|302382412|金信诺|深圳金信诺高新技术股份有限公司
300253.SZE|20180102|6.71|6.71|6.85|6.66|6.81|5710688|38704526.9|SZE|A|20110818|trade|0|1.0|0.0|0.0|0.0|0|0|1607592175|1146745650|卫宁健康|卫宁健康科技集团股份有限公司
300254.SZE|20180102|10.31|10.38|10.39|10.17|10.28|1106608|11363031.3|SZE|A|20110819|trade|0|1.0|0.0|0.0|0.0|0|0|208308000|151062868|仟源医药|山西仟源医药集团股份有限公司
300255.SZE|20180102|6.33|6.33|6.4|6.33|6.36|3273362|20849923.7|SZE|A|20110819|trade|0|1.0|0.0|0.0|0.0|0|0|934966878|609902491|常山药业|河北常山生化药业股份有限公司
300256.SZE|20180102|9.09|9.09|9.09|8.5|8.86|7020702|61971242.6|SZE|A|20110819|trade|0|1.0|0.0|0.0|0.0|0|0|649603942|387121712|星星科技|浙江星星科技股份有限公司
300257.SZE|20180102|14.0|14.1|14.36|14.01|14.29|1937579|27564396.2|SZE|A|20110819|trade|0|1.0|0.0|0.0|0.0|0|0|858000000|819291384|开山股份|浙江开山压缩机股份有限公司
300258.SZE|20180102|14.99|15.07|15.22|14.99|15.14|2073867|31334378.6|SZE|A|20110826|trade|0|1.0|0.0|0.0|0.0|0|0|405000000|374654532|精锻科技|江苏太平洋精锻科技股份有限公司
300259.SZE|20180102|9.55|9.55|9.73|9.53|9.68|1030205|9970737.5|SZE|A|20110831|trade|0|1.0|0.0|0.0|0.0|0|0|534389981|329138678|新天科技|新天科技股份有限公司
300260.SZE|20180102|14.43|0.0|0.0|0.0|14.43|0|0.0|SZE|A|20110906|suspend|0|1.0|0.0|0.0|0.0|0|0|201940000|101328932|新莱应材|昆山新莱洁净应用材料股份有限公司
300261.SZE|20180102|8.79|8.81|8.95|8.78|8.85|1558660|13823892.2|SZE|A|20110906|trade|0|1.0|0.0|0.0|0.0|0|0|642206314|514645989|雅本化学|雅本化学股份有限公司
300262.SZE|20180102|9.06|9.2|9.35|9.16|9.28|7290815|67455374.3|SZE|A|20110916|trade|0|1.0|0.0|0.0|0.0|0|0|670382299|455761076|巴安水务|上海巴安水务股份有限公司
300263.SZE|20180102|7.18|7.16|7.49|7.14|7.39|17236200|126561755.2|SZE|A|20110916|trade|0|1.0|0.0|0.0|0.0|0|0|882079304|515110470|隆华节能|洛阳隆华传热节能股份有限公司
300264.SZE|20180102|8.0|7.96|8.09|7.93|7.99|1385844|11062661.5|SZE|A|20110916|trade|0|1.0|0.0|0.0|0.0|0|0|413100000|318392844|佳创视讯|深圳市佳创视讯技术股份有限公司
300265.SZE|20180102|8.96|8.96|9.07|8.96|9.07|1020016|9204556.2|SZE|A|20110916|trade|0|1.0|0.0|0.0|0.0|0|0|337500000|336747475|通光线缆|江苏通光电子线缆股份有限公司
300266.SZE|20180102|27.0|26.97|27.18|26.7|26.72|3465320|93116052.3|SZE|A|20110927|trade|0|1.0|0.0|0.0|0.0|0|0|1042954038|900597236|兴源环境|兴源环境科技股份有限公司
300267.SZE|20180102|6.73|6.61|6.69|6.53|6.63|16339901|107981706.5|SZE|A|20110927|trade|0|1.0|0.0|0.0|0.0|0|0|2062604870|1162551914|尔康制药|湖南尔康制药股份有限公司
300268.SZE|20180102|20.17|20.23|20.7|19.75|19.79|12237177|244242037.5|SZE|A|20110927|trade|0|1.0|0.0|0.0|0.0|0|0|134000000|98386806|佳沃股份|佳沃农业开发股份有限公司
300269.SZE|20180102|12.74|12.69|12.9|12.65|12.86|4066069|52055243.3|SZE|A|20111012|trade|0|1.0|0.0|0.0|0.0|0|0|613508411|356831804|联建光电|深圳市联建光电股份有限公司
